DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
18-06-2020 00:15,4135001,rGa61gmuvPhdLxV,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,sjndEbLyjtCKgGv,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,uHbuxQJl8lW7ozc,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,wCURE6d3bPkepu2,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,z9Y9gH1T5YWrNuG,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,zBIq5rxdHJRwDNY,25.08458867,22.76166787,0
18-06-2020 00:15,4135001,zVJPv84UY57bAof,25.08458867,22.76166787,0
18-06-2020 00:30,4135001,1BY6WEcLGh8j5v7,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,1IF53ai7Xc0U56Y,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,3PZuoBAID5Wc2HD,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,7JYdWkrLSPkdwr4,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,McdE0feGgRqW7Ca,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,VHMLBKoKgIrUVDU,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,WRmjgnKYAwPKWDb,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,ZnxXDlPa8U1GXgE,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,ZoEaEvLYb1n2sOq,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,adLQvlD726eNBSB,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,bvBOhCH3iADSZry,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,iCRJl6heRkivqQ3,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,ih0vzX44oOqAx2f,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,pkci93gMrogZuBj,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,rGa61gmuvPhdLxV,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,sjndEbLyjtCKgGv,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,uHbuxQJl8lW7ozc,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,wCURE6d3bPkepu2,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,z9Y9gH1T5YWrNuG,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,zBIq5rxdHJRwDNY,24.9357526,22.59230553,0
18-06-2020 00:30,4135001,zVJPv84UY57bAof,24.9357526,22.59230553,0
18-06-2020 00:45,4135001,1BY6WEcLGh8j5v7,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,1IF53ai7Xc0U56Y,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,3PZuoBAID5Wc2HD,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,7JYdWkrLSPkdwr4,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,McdE0feGgRqW7Ca,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,VHMLBKoKgIrUVDU,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,WRmjgnKYAwPKWDb,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,ZnxXDlPa8U1GXgE,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,ZoEaEvLYb1n2sOq,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,adLQvlD726eNBSB,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,bvBOhCH3iADSZry,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,iCRJl6heRkivqQ3,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,ih0vzX44oOqAx2f,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,pkci93gMrogZuBj,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,rGa61gmuvPhdLxV,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,sjndEbLyjtCKgGv,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,uHbuxQJl8lW7ozc,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,wCURE6d3bPkepu2,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,z9Y9gH1T5YWrNuG,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,zBIq5rxdHJRwDNY,24.8461304,22.36085213,0
18-06-2020 00:45,4135001,zVJPv84UY57bAof,24.8461304,22.36085213,0
18-06-2020 01:00,4135001,1BY6WEcLGh8j5v7,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,1IF53ai7Xc0U56Y,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,3PZuoBAID5Wc2HD,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,7JYdWkrLSPkdwr4,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,McdE0feGgRqW7Ca,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,VHMLBKoKgIrUVDU,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,WRmjgnKYAwPKWDb,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,YxYtjZvoooNbGkE,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,ZnxXDlPa8U1GXgE,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,ZoEaEvLYb1n2sOq,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,adLQvlD726eNBSB,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,bvBOhCH3iADSZry,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,iCRJl6heRkivqQ3,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,ih0vzX44oOqAx2f,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,pkci93gMrogZuBj,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,rGa61gmuvPhdLxV,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,sjndEbLyjtCKgGv,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,uHbuxQJl8lW7ozc,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,wCURE6d3bPkepu2,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,z9Y9gH1T5YWrNuG,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,zBIq5rxdHJRwDNY,24.62152536,22.16542264,0
18-06-2020 01:00,4135001,zVJPv84UY57bAof,24.62152536,22.16542264,0
18-06-2020 01:15,4135001,1BY6WEcLGh8j5v7,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,1IF53ai7Xc0U56Y,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,3PZuoBAID5Wc2HD,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,7JYdWkrLSPkdwr4,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,McdE0feGgRqW7Ca,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,VHMLBKoKgIrUVDU,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,WRmjgnKYAwPKWDb,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,ZnxXDlPa8U1GXgE,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,ZoEaEvLYb1n2sOq,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,adLQvlD726eNBSB,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,bvBOhCH3iADSZry,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,iCRJl6heRkivqQ3,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,ih0vzX44oOqAx2f,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,pkci93gMrogZuBj,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,rGa61gmuvPhdLxV,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,sjndEbLyjtCKgGv,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,uHbuxQJl8lW7ozc,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,wCURE6d3bPkepu2,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,z9Y9gH1T5YWrNuG,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,zBIq5rxdHJRwDNY,24.5360922,21.96857087,0
18-06-2020 01:15,4135001,zVJPv84UY57bAof,24.5360922,21.96857087,0
18-06-2020 01:30,4135001,1BY6WEcLGh8j5v7,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,1IF53ai7Xc0U56Y,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,3PZuoBAID5Wc2HD,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,7JYdWkrLSPkdwr4,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,McdE0feGgRqW7Ca,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,VHMLBKoKgIrUVDU,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,WRmjgnKYAwPKWDb,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,ZnxXDlPa8U1GXgE,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,ZoEaEvLYb1n2sOq,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,adLQvlD726eNBSB,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,bvBOhCH3iADSZry,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,iCRJl6heRkivqQ3,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,ih0vzX44oOqAx2f,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,pkci93gMrogZuBj,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,rGa61gmuvPhdLxV,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,sjndEbLyjtCKgGv,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,uHbuxQJl8lW7ozc,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,wCURE6d3bPkepu2,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,z9Y9gH1T5YWrNuG,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,zBIq5rxdHJRwDNY,24.63867387,22.35292567,0
18-06-2020 01:30,4135001,zVJPv84UY57bAof,24.63867387,22.35292567,0
18-06-2020 01:45,4135001,1BY6WEcLGh8j5v7,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,1IF53ai7Xc0U56Y,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,3PZuoBAID5Wc2HD,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,7JYdWkrLSPkdwr4,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,McdE0feGgRqW7Ca,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,VHMLBKoKgIrUVDU,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,WRmjgnKYAwPKWDb,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,YxYtjZvoooNbGkE,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,ZnxXDlPa8U1GXgE,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,ZoEaEvLYb1n2sOq,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,adLQvlD726eNBSB,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,bvBOhCH3iADSZry,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,iCRJl6heRkivqQ3,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,ih0vzX44oOqAx2f,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,pkci93gMrogZuBj,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,rGa61gmuvPhdLxV,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,sjndEbLyjtCKgGv,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,uHbuxQJl8lW7ozc,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,wCURE6d3bPkepu2,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,z9Y9gH1T5YWrNuG,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,zBIq5rxdHJRwDNY,24.87302233,23.1609192,0
18-06-2020 01:45,4135001,zVJPv84UY57bAof,24.87302233,23.1609192,0
18-06-2020 02:00,4135001,1BY6WEcLGh8j5v7,24.93693047,23.026113,0
18-06-2020 02:00,4135001,1IF53ai7Xc0U56Y,24.93693047,23.026113,0
18-06-2020 02:00,4135001,3PZuoBAID5Wc2HD,24.93693047,23.026113,0
18-06-2020 02:00,4135001,7JYdWkrLSPkdwr4,24.93693047,23.026113,0
18-06-2020 02:00,4135001,McdE0feGgRqW7Ca,24.93693047,23.026113,0
18-06-2020 02:00,4135001,VHMLBKoKgIrUVDU,24.93693047,23.026113,0
18-06-2020 02:00,4135001,WRmjgnKYAwPKWDb,24.93693047,23.026113,0
18-06-2020 02:00,4135001,ZnxXDlPa8U1GXgE,24.93693047,23.026113,0
18-06-2020 02:00,4135001,ZoEaEvLYb1n2sOq,24.93693047,23.026113,0
18-06-2020 02:00,4135001,adLQvlD726eNBSB,24.93693047,23.026113,0
18-06-2020 02:00,4135001,bvBOhCH3iADSZry,24.93693047,23.026113,0
18-06-2020 02:00,4135001,iCRJl6heRkivqQ3,24.93693047,23.026113,0
18-06-2020 02:00,4135001,ih0vzX44oOqAx2f,24.93693047,23.026113,0
18-06-2020 02:00,4135001,pkci93gMrogZuBj,24.93693047,23.026113,0
18-06-2020 02:00,4135001,rGa61gmuvPhdLxV,24.93693047,23.026113,0
18-06-2020 02:00,4135001,sjndEbLyjtCKgGv,24.93693047,23.026113,0
18-06-2020 02:00,4135001,uHbuxQJl8lW7ozc,24.93693047,23.026113,0
18-06-2020 02:00,4135001,wCURE6d3bPkepu2,24.93693047,23.026113,0
18-06-2020 02:00,4135001,z9Y9gH1T5YWrNuG,24.93693047,23.026113,0
18-06-2020 02:00,4135001,zBIq5rxdHJRwDNY,24.93693047,23.026113,0
18-06-2020 02:00,4135001,zVJPv84UY57bAof,24.93693047,23.026113,0
18-06-2020 02:15,4135001,1BY6WEcLGh8j5v7,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,1IF53ai7Xc0U56Y,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,3PZuoBAID5Wc2HD,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,7JYdWkrLSPkdwr4,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,McdE0feGgRqW7Ca,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,VHMLBKoKgIrUVDU,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,WRmjgnKYAwPKWDb,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,ZnxXDlPa8U1GXgE,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,ZoEaEvLYb1n2sOq,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,adLQvlD726eNBSB,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,bvBOhCH3iADSZry,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,iCRJl6heRkivqQ3,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,ih0vzX44oOqAx2f,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,pkci93gMrogZuBj,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,rGa61gmuvPhdLxV,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,sjndEbLyjtCKgGv,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,uHbuxQJl8lW7ozc,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,wCURE6d3bPkepu2,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,z9Y9gH1T5YWrNuG,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,zBIq5rxdHJRwDNY,25.0122476,23.34322927,0
18-06-2020 02:15,4135001,zVJPv84UY57bAof,25.0122476,23.34322927,0
18-06-2020 02:30,4135001,1BY6WEcLGh8j5v7,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,1IF53ai7Xc0U56Y,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,3PZuoBAID5Wc2HD,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,7JYdWkrLSPkdwr4,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,McdE0feGgRqW7Ca,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,VHMLBKoKgIrUVDU,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,WRmjgnKYAwPKWDb,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,ZnxXDlPa8U1GXgE,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,ZoEaEvLYb1n2sOq,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,adLQvlD726eNBSB,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,bvBOhCH3iADSZry,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,iCRJl6heRkivqQ3,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,ih0vzX44oOqAx2f,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,pkci93gMrogZuBj,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,rGa61gmuvPhdLxV,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,sjndEbLyjtCKgGv,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,uHbuxQJl8lW7ozc,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,wCURE6d3bPkepu2,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,z9Y9gH1T5YWrNuG,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,zBIq5rxdHJRwDNY,25.00514933,23.63945927,0
18-06-2020 02:30,4135001,zVJPv84UY57bAof,25.00514933,23.63945927,0
18-06-2020 02:45,4135001,1BY6WEcLGh8j5v7,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,1IF53ai7Xc0U56Y,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,3PZuoBAID5Wc2HD,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,7JYdWkrLSPkdwr4,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,McdE0feGgRqW7Ca,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,VHMLBKoKgIrUVDU,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,WRmjgnKYAwPKWDb,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,ZnxXDlPa8U1GXgE,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,ZoEaEvLYb1n2sOq,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,adLQvlD726eNBSB,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,bvBOhCH3iADSZry,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,iCRJl6heRkivqQ3,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,ih0vzX44oOqAx2f,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,pkci93gMrogZuBj,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,rGa61gmuvPhdLxV,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,sjndEbLyjtCKgGv,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,uHbuxQJl8lW7ozc,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,wCURE6d3bPkepu2,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,z9Y9gH1T5YWrNuG,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,zBIq5rxdHJRwDNY,24.99301953,24.0394858,0
18-06-2020 02:45,4135001,zVJPv84UY57bAof,24.99301953,24.0394858,0
18-06-2020 03:00,4135001,1BY6WEcLGh8j5v7,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,1IF53ai7Xc0U56Y,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,3PZuoBAID5Wc2HD,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,7JYdWkrLSPkdwr4,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,McdE0feGgRqW7Ca,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,VHMLBKoKgIrUVDU,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,WRmjgnKYAwPKWDb,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,ZnxXDlPa8U1GXgE,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,ZoEaEvLYb1n2sOq,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,adLQvlD726eNBSB,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,bvBOhCH3iADSZry,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,iCRJl6heRkivqQ3,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,ih0vzX44oOqAx2f,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,pkci93gMrogZuBj,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,rGa61gmuvPhdLxV,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,sjndEbLyjtCKgGv,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,uHbuxQJl8lW7ozc,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,wCURE6d3bPkepu2,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,z9Y9gH1T5YWrNuG,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,zBIq5rxdHJRwDNY,25.01630943,24.38413557,0
18-06-2020 03:00,4135001,zVJPv84UY57bAof,25.01630943,24.38413557,0
18-06-2020 03:15,4135001,1BY6WEcLGh8j5v7,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,1IF53ai7Xc0U56Y,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,3PZuoBAID5Wc2HD,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,7JYdWkrLSPkdwr4,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,McdE0feGgRqW7Ca,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,VHMLBKoKgIrUVDU,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,WRmjgnKYAwPKWDb,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,ZnxXDlPa8U1GXgE,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,ZoEaEvLYb1n2sOq,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,adLQvlD726eNBSB,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,bvBOhCH3iADSZry,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,iCRJl6heRkivqQ3,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,ih0vzX44oOqAx2f,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,pkci93gMrogZuBj,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,rGa61gmuvPhdLxV,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,sjndEbLyjtCKgGv,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,uHbuxQJl8lW7ozc,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,wCURE6d3bPkepu2,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,z9Y9gH1T5YWrNuG,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,zBIq5rxdHJRwDNY,24.98521527,24.35150773,0
18-06-2020 03:15,4135001,zVJPv84UY57bAof,24.98521527,24.35150773,0
18-06-2020 03:30,4135001,1BY6WEcLGh8j5v7,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,1IF53ai7Xc0U56Y,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,3PZuoBAID5Wc2HD,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,7JYdWkrLSPkdwr4,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,McdE0feGgRqW7Ca,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,VHMLBKoKgIrUVDU,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,WRmjgnKYAwPKWDb,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,ZnxXDlPa8U1GXgE,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,ZoEaEvLYb1n2sOq,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,adLQvlD726eNBSB,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,bvBOhCH3iADSZry,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,iCRJl6heRkivqQ3,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,ih0vzX44oOqAx2f,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,pkci93gMrogZuBj,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,rGa61gmuvPhdLxV,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,sjndEbLyjtCKgGv,24.93773193,24.06029653,0
18-06-2020 03:30,4135001,uHbuxQJl8lW7ozc,24.93773193,24.06029653,0
